-0.0022474164743653824, 0.2323066118190027
0.0464633289856527, 0.19508377646232578
0.09522423999197349, 0.16709140162536362
0.14724591150797628, 0.13907896056988056
0.1960569880606, 0.12031704625263362
0.24652854419584636, 0.10708337513795518
0.29704023276813474, 0.1012340724390488
0.34597170663188515, 0.10462526336911815
0.3965736931875188, 0.11539078960569882
0.4472258452894552, 0.1353867763619946
0.49789806360991284, 0.15907494732617644
0.5486405136951942, 0.19568576301795926
0.5994331293267784, 0.24152703922945729
