-0.0022474164743653824, 0.2323066118190027
0.04812380856827536, 0.20061201966489417
0.09689475268385672, 0.17446573693187528
0.14729607705427916, 0.14830942108959566
0.19772750075248313, 0.12769138155914528
0.24657870974214913, 0.11631383565767028
0.2970903983144376, 0.1104645329587639
0.3476723186515501, 0.1175378749874586
0.3967041236079061, 0.13938998695695803
0.4474967392394903, 0.18523126316845595
0.4984197852914619, 0.255071736731213
0.5462927661282232, 0.36370021069529446
0.5976974014247015, 0.5221531052473161
