-0.0022474164743653824, 0.2323066118190027
0.04640313033008936, 0.18400722383866763
0.09680445470051169, 0.15785090799638812
0.148906391090599, 0.14460720377244907
0.19781779873582817, 0.14430621049463233
0.24680947125514197, 0.1587739540483596
0.295841276211498, 0.1806260660178589
0.34816394100531756, 0.20799638808066623
0.39723587839871577, 0.2372328684659376
0.44794822915621546, 0.2683054078458914
0.49871074546001815, 0.30860840774556036
0.549533460419384, 0.35998796026888735
0.5971756797431526, 0.4261563158422795
